user_id,region,country,subscription_plan,months_subscribed,usage_frequency,feature_adoption,failed_payments,support_tickets,last_active_days_ago,prompt_volume,api_or_app,renewal_behavior
NMC001256,Africa,Côte d’Ivoire,Free,24,12,3,0,1,16,184,App,Skipped
NMC001257,Africa,Botswana,Free,19,10,8,0,1,15,241,API,Renewed
NMC001258,Africa,South Africa,Free,7,9,5,0,1,2,158,App,Skipped
NMC001259,Africa,Nigeria,Free,3,9,6,0,1,2,183,App,Skipped
NMC001260,Asia,India,Pro,19,25,8,0,0,3,1089,App,Renewed
NMC001261,North America,United States,Free,6,16,5,0,1,8,255,App,Skipped
NMC001262,Africa,Nigeria,Free,4,11,4,0,0,24,189,App,Skipped
NMC001263,Africa,South Africa,Free,6,15,3,0,3,20,223,App,Downgraded
NMC001264,Europe,Netherlands,Pro,21,15,6,0,1,13,832,App,Renewed
NMC001265,North America,United States,Business,31,23,6,0,3,7,3744,API,Renewed
NMC001266,Africa,Egypt,Free,13,15,5,0,1,15,180,App,Renewed
NMC001267,North America,United States,Pro,4,18,6,0,1,12,1155,API,Renewed
NMC001268,Africa,Kenya,Pro,14,18,7,0,1,3,1249,App,Renewed
NMC001269,Africa,Nigeria,Pro,20,29,7,0,0,1,2016,App,Renewed
NMC001270,Africa,Rwanda,Free,5,3,1,0,2,8,117,App,Skipped
NMC001271,Oceania,Australia,Pro,31,30,9,0,1,2,2280,App,Renewed
NMC001272,North America,Mexico,Pro,27,16,7,0,0,8,812,App,Downgraded
NMC001273,Africa,Ghana,Business,15,20,7,0,3,1,3609,API,Downgraded
NMC001274,North America,United States,Pro,18,17,10,0,1,2,2105,API,Renewed
NMC001275,Europe,Germany,Pro,9,16,8,0,1,6,1436,API,Skipped
NMC001276,Latin America,Argentina,Pro,14,23,4,0,1,7,1506,App,Renewed
NMC001277,Africa,South Africa,Free,8,3,3,0,0,15,187,API,Renewed
NMC001278,Africa,Nigeria,Pro,16,17,6,0,2,28,571,App,Renewed
NMC001279,Europe,France,Free,5,14,5,0,1,5,228,App,Skipped
NMC001280,Africa,Nigeria,Pro,11,23,6,0,1,4,1200,App,Renewed
NMC001281,Europe,United Kingdom,Free,9,12,7,0,1,2,295,App,Skipped
NMC001282,Asia,United Arab Emirates,Pro,20,17,8,1,1,3,2217,API,Renewed
NMC001283,Africa,Rwanda,Pro,35,24,9,0,2,7,766,App,Downgraded
NMC001284,Asia,Singapore,Business,8,29,6,1,3,0,5916,API,Renewed
NMC001285,Africa,Ghana,Free,9,6,2,0,3,17,142,API,Skipped
NMC001286,Europe,France,Pro,10,18,6,1,0,7,1111,App,Renewed
NMC001287,North America,United States,Free,9,16,4,0,0,27,129,App,Renewed
NMC001288,Asia,India,Free,11,6,3,0,1,11,157,App,Downgraded
NMC001289,Latin America,Chile,Free,8,4,4,0,0,8,119,App,Downgraded
NMC001290,Africa,Kenya,Pro,16,19,6,2,0,24,1466,API,Skipped
NMC001291,North America,United States,Business,19,24,5,0,5,3,4506,API,Renewed
NMC001292,Europe,United Kingdom,Business,12,30,10,0,4,0,6938,API,Downgraded
NMC001293,Africa,Botswana,Pro,17,12,7,1,0,21,1281,App,Renewed
NMC001294,Asia,India,Free,6,19,5,0,2,19,201,App,Skipped
NMC001295,Latin America,Argentina,Free,9,12,3,0,1,23,256,API,Downgraded
NMC001296,Europe,Spain,Pro,33,14,6,0,1,2,1483,API,Skipped
NMC001297,Asia,India,Pro,19,21,4,0,1,2,1189,App,Downgraded
NMC001298,Asia,India,Free,3,7,5,0,2,21,194,App,Skipped
NMC001299,North America,United States,Pro,20,15,9,1,0,7,1121,API,Renewed
NMC001300,Europe,Netherlands,Free,2,15,8,0,0,26,402,App,Skipped
NMC001301,Africa,Tanzania,Pro,9,25,4,2,2,3,1348,App,Renewed
NMC001302,Africa,Rwanda,Free,4,14,4,0,0,2,282,App,Skipped
NMC001303,Africa,Ghana,Pro,16,17,7,2,1,4,1942,API,Downgraded
NMC001304,Africa,Morocco,Free,5,3,5,0,2,61,79,App,Downgraded
NMC001305,Asia,Indonesia,Pro,14,22,8,0,0,2,2452,App,Renewed
NMC001306,Africa,Kenya,Pro,29,26,3,0,1,1,1649,API,Renewed
NMC001307,Europe,United Kingdom,Business,29,23,7,0,3,1,3514,API,Renewed
NMC001308,Europe,Spain,Pro,14,25,8,0,1,4,1792,API,Skipped
NMC001309,North America,United States,Free,11,6,5,0,2,37,211,API,Skipped
NMC001310,Africa,South Africa,Business,24,25,8,0,2,2,2048,API,Renewed
NMC001311,Africa,Côte d’Ivoire,Pro,13,22,8,1,2,1,1999,App,Renewed
NMC001312,Europe,France,Free,15,13,3,0,1,20,118,App,Renewed
NMC001313,Europe,Spain,Pro,16,14,8,0,3,2,1120,API,Downgraded
NMC001314,Asia,India,Free,20,6,6,0,2,6,173,App,Renewed
NMC001315,Latin America,Peru,Business,28,30,6,0,2,0,5581,API,Downgraded
NMC001316,Asia,Singapore,Pro,18,22,10,1,3,8,1998,App,Skipped
NMC001317,Oceania,Australia,Pro,10,21,4,0,4,10,1152,App,Renewed
NMC001318,North America,United States,Free,13,0,3,0,0,37,65,App,Renewed
NMC001319,Asia,Indonesia,Pro,18,18,8,1,0,3,1096,App,Skipped
NMC001320,Europe,France,Pro,13,17,7,1,2,16,1317,App,Renewed
NMC001321,Europe,Germany,Free,14,17,3,0,0,4,243,App,Downgraded
NMC001322,Asia,Philippines,Free,19,16,4,0,1,12,260,App,Skipped
NMC001323,Africa,Egypt,Pro,44,19,8,0,0,8,2217,App,Renewed
NMC001324,Asia,India,Free,8,3,7,0,1,26,257,App,Skipped
NMC001325,Africa,Senegal,Business,40,19,8,2,0,9,4015,API,Renewed
NMC001326,Africa,Egypt,Business,27,18,4,0,4,10,2522,App,Renewed
NMC001327,Latin America,Peru,Pro,28,11,6,1,0,12,1265,API,Skipped
NMC001328,Asia,Japan,Pro,10,30,9,0,1,1,2251,App,Downgraded
NMC001329,North America,United States,Business,38,20,6,1,1,3,4242,API,Renewed
NMC001330,North America,United States,Free,6,9,5,0,2,25,172,App,Skipped
NMC001331,Europe,Germany,Business,22,22,9,0,2,2,4226,App,Renewed
NMC001332,Africa,South Africa,Free,10,7,6,0,1,45,218,App,Downgraded
NMC001333,Africa,Uganda,Business,41,21,10,0,5,3,6395,API,Renewed
NMC001334,Africa,Nigeria,Free,19,4,5,0,4,58,191,App,Renewed
NMC001335,Europe,Netherlands,Free,8,6,4,0,1,10,188,App,Renewed
NMC001336,Asia,Indonesia,Pro,40,26,8,0,1,4,1568,API,Skipped
NMC001337,Asia,Philippines,Free,9,12,4,0,2,25,250,App,Skipped
NMC001338,North America,United States,Pro,9,23,10,1,0,4,1954,App,Skipped
NMC001339,Europe,Germany,Pro,23,16,10,0,0,7,1760,API,Skipped
NMC001340,Africa,Ghana,Business,20,20,10,0,5,4,5333,API,Downgraded
NMC001341,Latin America,Colombia,Free,21,17,1,0,1,5,309,App,Renewed
NMC001342,Europe,Sweden,Business,48,21,10,0,4,2,5032,API,Downgraded
NMC001343,Europe,United Kingdom,Free,14,19,6,0,0,6,320,API,Skipped
NMC001344,Europe,United Kingdom,Free,6,14,7,0,1,13,197,App,Skipped
NMC001345,Africa,Egypt,Pro,10,24,2,0,2,4,1161,API,Skipped
NMC001346,North America,United States,Business,29,28,9,0,2,0,6599,App,Renewed
NMC001347,Africa,Ghana,Free,23,13,3,0,2,13,185,App,Skipped
NMC001348,Europe,Netherlands,Pro,33,17,6,0,1,8,1617,App,Renewed
NMC001349,North America,Canada,Pro,22,20,7,1,1,5,1593,App,Renewed
NMC001350,Europe,Spain,Business,13,21,7,0,2,3,2283,App,Renewed
NMC001351,Africa,Nigeria,Pro,16,13,4,1,1,14,765,API,Renewed
NMC001352,Africa,South Africa,Pro,14,16,6,0,0,9,886,API,Renewed
NMC001353,Africa,Egypt,Pro,26,18,8,0,0,14,1468,App,Downgraded
NMC001354,Europe,Sweden,Pro,35,21,6,1,2,4,1272,App,Renewed
NMC001355,Africa,South Africa,Free,4,13,2,0,0,11,103,App,Skipped
NMC001356,Asia,India,Free,13,10,6,0,1,11,112,App,Skipped
NMC001357,Europe,Germany,Pro,22,20,9,0,0,6,1147,App,Renewed
NMC001358,North America,United States,Pro,13,16,6,0,3,10,952,App,Renewed
NMC001359,Europe,United Kingdom,Business,18,25,6,0,4,4,3323,App,Renewed
NMC001360,Asia,Singapore,Pro,20,23,6,0,1,3,1311,App,Renewed
NMC001361,Europe,United Kingdom,Pro,12,12,6,1,4,15,1443,API,Downgraded
NMC001362,Africa,Morocco,Pro,3,22,6,1,1,1,1809,API,Downgraded
NMC001363,Africa,South Africa,Business,10,18,7,0,1,8,2348,App,Renewed
NMC001364,North America,Mexico,Pro,27,19,9,0,2,8,1851,App,Renewed
NMC001365,Africa,Egypt,Free,14,12,5,0,5,14,185,App,Downgraded
NMC001366,Europe,France,Free,2,22,3,0,0,5,258,App,Skipped
NMC001367,Africa,Nigeria,Free,18,17,6,0,1,26,156,App,Renewed
NMC001368,North America,United States,Business,21,28,10,0,4,2,3830,App,Renewed
NMC001369,North America,United States,Pro,26,24,8,0,4,0,1309,App,Downgraded
NMC001370,North America,Canada,Pro,24,29,6,0,0,0,1855,App,Downgraded
NMC001371,Africa,Nigeria,Pro,13,27,6,0,1,3,1424,App,Skipped
NMC001372,Europe,Netherlands,Free,16,18,4,0,1,9,165,App,Renewed
NMC001373,Oceania,Australia,Pro,48,24,5,0,0,0,1450,API,Renewed
NMC001374,North America,United States,Pro,48,23,8,0,1,2,1775,API,Renewed
NMC001375,Africa,Nigeria,Pro,7,19,4,0,1,4,1554,API,Renewed
NMC001376,North America,United States,Business,28,23,7,0,5,5,2858,API,Renewed
NMC001377,Africa,Kenya,Pro,7,15,6,1,0,14,1276,App,Renewed
NMC001378,North America,Mexico,Free,13,12,4,0,1,10,211,App,Downgraded
NMC001379,Latin America,Colombia,Free,5,4,4,0,4,6,150,App,Downgraded
NMC001380,Europe,United Kingdom,Free,9,14,5,0,2,38,123,App,Downgraded
NMC001381,Latin America,Peru,Pro,38,15,10,0,1,14,1712,API,Downgraded
NMC001382,Africa,Nigeria,Pro,3,16,7,0,1,8,1366,App,Downgraded
NMC001383,Europe,United Kingdom,Business,48,18,9,0,6,19,4103,API,Renewed
NMC001384,Africa,Ghana,Free,6,3,3,0,1,39,88,App,Skipped
NMC001385,Asia,Singapore,Free,3,17,10,0,1,21,409,App,Downgraded
NMC001386,Africa,Ghana,Free,5,10,6,0,3,16,180,API,Downgraded
NMC001387,Africa,Ghana,Pro,13,23,10,0,1,5,1155,API,Renewed
NMC001388,North America,United States,Free,10,2,6,0,0,109,129,App,Downgraded
NMC001389,Africa,Morocco,Pro,15,10,6,0,1,18,414,App,Skipped
NMC001390,North America,Canada,Business,33,26,9,0,5,1,3937,API,Renewed
NMC001391,Europe,United Kingdom,Pro,19,28,6,0,1,2,1653,App,Downgraded
NMC001392,Africa,Uganda,Free,4,11,2,0,2,15,172,App,Downgraded
NMC001393,Europe,Spain,Free,4,5,6,0,0,44,185,App,Downgraded
NMC001394,North America,United States,Pro,27,9,7,0,1,10,959,App,Renewed
NMC001395,North America,United States,Free,3,5,4,0,1,34,76,App,Skipped
NMC001396,North America,United States,Free,10,10,6,0,1,26,219,API,Skipped
NMC001397,Latin America,Chile,Free,10,6,3,0,2,21,84,App,Skipped
NMC001398,North America,United States,Free,15,7,4,0,5,19,104,App,Skipped
NMC001399,Africa,Ghana,Pro,35,18,5,0,1,6,678,App,Renewed
NMC001400,North America,United States,Free,16,11,7,0,3,11,126,App,Skipped
NMC001401,Africa,Ghana,Free,13,13,4,0,1,8,100,App,Skipped
NMC001402,North America,United States,Pro,11,28,7,0,1,0,1458,App,Renewed
NMC001403,Africa,Côte d’Ivoire,Pro,10,27,4,0,1,3,1159,App,Renewed
NMC001404,North America,United States,Pro,39,18,5,0,0,8,836,App,Skipped
NMC001405,Africa,Egypt,Pro,38,18,4,1,1,6,1090,App,Renewed
NMC001406,Asia,Indonesia,Free,2,10,6,0,2,7,185,App,Renewed
NMC001407,Africa,Ghana,Pro,14,28,9,0,0,1,958,API,Downgraded
NMC001408,North America,United States,Business,22,25,9,0,4,3,6331,App,Downgraded
NMC001409,Europe,Spain,Business,44,25,8,1,2,4,3631,API,Renewed
NMC001410,North America,United States,Pro,7,18,6,0,0,7,1667,API,Downgraded
NMC001411,Africa,Ghana,Pro,32,14,8,0,1,8,1203,API,Renewed
NMC001412,Europe,United Kingdom,Free,12,7,5,0,0,38,163,App,Skipped
NMC001413,Latin America,Argentina,Free,5,7,8,0,1,45,244,App,Skipped
NMC001414,Africa,Nigeria,Business,30,28,6,0,1,1,3656,App,Renewed
NMC001415,Africa,Botswana,Free,5,0,4,0,0,80,92,App,Renewed
NMC001416,Asia,United Arab Emirates,Pro,35,21,8,0,2,2,718,API,Renewed
NMC001417,Africa,Nigeria,Free,4,1,5,0,2,85,98,App,Skipped
NMC001418,North America,Mexico,Free,14,23,5,0,0,4,369,App,Skipped
NMC001419,North America,United States,Business,38,27,10,0,2,0,4200,API,Renewed
NMC001420,Asia,Philippines,Pro,26,27,8,0,2,3,2292,App,Skipped
NMC001421,North America,United States,Business,17,22,10,0,4,2,2998,App,Renewed
NMC001422,Africa,Kenya,Business,26,24,8,1,0,1,1733,App,Downgraded
NMC001423,North America,United States,Free,10,14,5,0,0,33,313,App,Downgraded
NMC001424,Asia,Japan,Pro,48,17,9,0,0,7,2142,API,Downgraded
NMC001425,Europe,Germany,Pro,17,21,6,1,2,3,1012,App,Renewed
NMC001426,Europe,United Kingdom,Pro,35,18,6,0,1,4,1375,App,Renewed
NMC001427,Africa,Kenya,Pro,21,23,6,1,0,4,1537,API,Renewed
NMC001428,Africa,South Africa,Free,16,1,3,0,5,9,108,App,Skipped
NMC001429,North America,United States,Free,9,12,7,0,1,9,260,App,Skipped
NMC001430,North America,United States,Pro,26,29,6,0,0,2,1882,API,Renewed
NMC001431,Europe,Italy,Pro,28,24,6,0,0,6,2371,App,Skipped
NMC001432,Africa,Botswana,Free,1,11,1,0,1,8,142,App,Skipped
NMC001433,Africa,Côte d’Ivoire,Business,33,25,7,0,4,1,5648,API,Renewed
NMC001434,North America,Canada,Pro,21,22,7,0,1,5,2093,App,Renewed
NMC001435,Africa,Nigeria,Business,23,25,8,0,6,2,2906,API,Renewed
NMC001436,Africa,Senegal,Free,5,10,1,0,1,9,88,App,Downgraded
NMC001437,Africa,Nigeria,Pro,15,12,7,1,0,6,1209,App,Renewed
NMC001438,North America,United States,Pro,17,18,10,0,0,3,1904,API,Renewed
NMC001439,Africa,Nigeria,Free,3,5,2,0,2,62,113,App,Downgraded
NMC001440,Europe,United Kingdom,Free,20,13,3,0,1,12,209,App,Skipped
NMC001441,Europe,United Kingdom,Business,19,23,9,0,1,3,5244,API,Renewed
NMC001442,Africa,Ghana,Free,29,10,6,0,1,10,370,API,Skipped
NMC001443,Africa,South Africa,Business,15,19,9,0,2,10,4678,API,Renewed
NMC001444,North America,United States,Pro,14,16,4,0,1,18,1377,API,Downgraded
NMC001445,North America,United States,Pro,2,28,4,0,1,1,1264,App,Renewed
NMC001446,Europe,Spain,Free,4,9,4,0,2,19,92,App,Downgraded
NMC001447,North America,Canada,Free,16,12,3,0,2,6,176,App,Skipped
NMC001448,Africa,Morocco,Pro,14,17,7,0,0,29,996,App,Downgraded
NMC001449,North America,Canada,Free,2,11,1,0,0,8,39,App,Skipped
NMC001450,Africa,Nigeria,Pro,7,19,8,0,1,4,1491,API,Renewed
NMC001451,Oceania,Australia,Pro,21,17,6,0,0,4,692,App,Renewed
NMC001452,Europe,Spain,Business,18,30,10,1,2,1,3853,App,Renewed
NMC001453,Africa,Uganda,Pro,14,16,6,0,2,5,1287,App,Renewed
NMC001454,Africa,Egypt,Pro,12,20,7,0,0,9,1517,App,Renewed
NMC001455,North America,Canada,Pro,34,18,8,0,1,6,1268,App,Renewed
NMC001456,Africa,Nigeria,Free,10,15,4,0,1,5,208,App,Skipped
NMC001457,Europe,Netherlands,Pro,26,17,9,0,2,18,1393,App,Renewed
NMC001458,Asia,India,Pro,26,24,9,0,0,5,1028,App,Renewed
NMC001459,Asia,Singapore,Free,14,19,6,0,0,5,117,App,Renewed
NMC001460,North America,United States,Free,4,10,4,0,0,16,154,App,Downgraded
NMC001461,Asia,United Arab Emirates,Pro,17,24,10,0,2,3,1332,App,Renewed
NMC001462,Africa,Nigeria,Free,10,3,1,0,2,53,82,App,Downgraded
NMC001463,Asia,United Arab Emirates,Free,5,14,2,0,0,8,180,App,Skipped
NMC001464,Europe,Spain,Free,4,10,3,0,1,22,99,App,Downgraded
NMC001465,Africa,Ghana,Business,33,23,10,0,1,6,5122,API,Renewed
NMC001466,Africa,Nigeria,Pro,6,15,6,0,2,4,1386,API,Renewed
NMC001467,Asia,Philippines,Free,5,11,1,0,1,7,146,App,Renewed
NMC001468,North America,United States,Free,2,16,4,0,1,6,161,API,Renewed
NMC001469,North America,United States,Free,5,6,3,0,1,10,184,App,Skipped
NMC001470,Europe,Germany,Pro,36,24,5,0,2,0,1346,API,Downgraded
NMC001471,Asia,United Arab Emirates,Free,9,12,4,0,2,4,195,App,Downgraded
NMC001472,Europe,Germany,Pro,12,18,10,0,2,4,1593,App,Skipped
NMC001473,Europe,United Kingdom,Free,4,12,4,0,1,7,237,App,Downgraded
NMC001474,Europe,Netherlands,Business,14,26,8,0,1,2,3685,API,Renewed
NMC001475,Asia,United Arab Emirates,Free,4,12,5,0,1,26,231,App,Skipped
NMC001476,North America,United States,Pro,4,24,6,0,3,1,896,App,Renewed
NMC001477,Oceania,Australia,Business,10,24,6,0,3,2,4204,App,Renewed
NMC001478,Africa,Ghana,Pro,7,19,7,0,2,0,1585,API,Renewed
NMC001479,Europe,Spain,Business,29,18,7,0,3,11,3034,API,Renewed
NMC001480,Latin America,Chile,Free,16,12,5,0,1,8,149,App,Renewed
NMC001481,Asia,India,Pro,30,24,5,0,0,2,862,App,Renewed
NMC001482,Africa,Ghana,Free,25,8,5,0,1,16,163,App,Skipped
NMC001483,Africa,Botswana,Pro,23,15,8,0,1,22,1512,API,Skipped
NMC001484,Africa,Morocco,Free,10,9,1,0,1,10,132,App,Renewed
NMC001485,Africa,Côte d’Ivoire,Pro,26,14,6,0,1,8,1286,App,Renewed
NMC001486,Europe,Netherlands,Business,48,30,7,2,2,1,4772,App,Renewed
NMC001487,Africa,Morocco,Pro,48,13,5,1,0,6,607,App,Renewed
NMC001488,Asia,Philippines,Free,3,10,3,0,0,3,114,App,Downgraded
NMC001489,Latin America,Peru,Free,18,14,5,0,0,14,331,App,Downgraded
NMC001490,Asia,Philippines,Pro,5,19,7,0,0,2,1244,App,Renewed
NMC001491,North America,Canada,Free,9,14,7,0,3,21,344,App,Skipped
NMC001492,Africa,Ghana,Pro,19,27,5,0,1,2,2090,App,Skipped
NMC001493,Asia,United Arab Emirates,Business,4,22,6,0,5,3,3168,App,Downgraded
NMC001494,North America,United States,Business,19,25,8,0,4,1,4357,App,Renewed
NMC001495,Africa,Côte d’Ivoire,Free,4,1,7,0,1,24,124,App,Skipped
NMC001496,North America,United States,Free,9,10,3,0,0,15,282,App,Downgraded
NMC001497,Africa,Ghana,Business,15,23,7,2,3,2,4220,API,Skipped
NMC001498,Africa,South Africa,Business,14,27,6,0,5,2,4170,App,Renewed
NMC001499,Asia,Japan,Free,2,10,4,0,1,22,150,App,Renewed
NMC001500,Africa,South Africa,Pro,48,15,7,0,1,11,1340,App,Skipped
NMC001501,North America,Mexico,Pro,8,18,10,1,0,30,2493,API,Renewed
NMC001502,Europe,Italy,Free,9,6,3,0,0,57,58,App,Skipped
NMC001503,Africa,Kenya,Business,20,28,10,0,5,1,4161,API,Renewed
NMC001504,Africa,Ghana,Business,23,18,7,0,2,17,4152,App,Renewed
NMC001505,Africa,South Africa,Business,35,23,8,1,2,4,3977,API,Downgraded
NMC001506,Africa,Ghana,Free,9,3,4,0,0,30,89,App,Downgraded
NMC001507,Europe,Netherlands,Free,3,10,6,0,0,19,130,App,Renewed
NMC001508,North America,United States,Pro,18,22,9,0,1,3,1186,App,Renewed
NMC001509,North America,Canada,Pro,20,19,9,0,1,29,1747,App,Downgraded
NMC001510,Africa,Tanzania,Free,2,11,4,0,0,3,213,App,Renewed
NMC001511,Asia,United Arab Emirates,Business,48,22,6,0,5,5,4461,API,Renewed
NMC001512,North America,United States,Business,18,21,9,0,4,5,4232,API,Renewed
NMC001513,Africa,Kenya,Free,5,7,3,0,1,28,165,App,Skipped
NMC001514,Europe,France,Pro,32,23,7,0,2,1,1969,API,Renewed
NMC001515,North America,United States,Pro,6,18,8,0,2,15,1541,App,Renewed
NMC001516,Europe,France,Free,1,6,4,0,1,52,150,App,Skipped
NMC001517,Asia,Japan,Free,10,7,2,0,1,17,215,App,Skipped
NMC001518,Oceania,Australia,Pro,21,27,10,0,0,1,2342,App,Renewed
NMC001519,Africa,Kenya,Free,6,8,6,0,3,21,174,App,Skipped
NMC001520,Africa,Nigeria,Pro,45,15,7,0,1,6,1032,App,Renewed
NMC001521,Africa,Rwanda,Free,4,10,4,0,7,23,219,App,Downgraded
NMC001522,North America,Canada,Business,24,20,6,0,0,1,1771,API,Skipped
NMC001523,Europe,United Kingdom,Free,10,12,6,0,1,13,259,App,Renewed
NMC001524,Africa,Côte d’Ivoire,Business,48,20,8,0,1,4,4534,API,Renewed
NMC001525,Latin America,Colombia,Pro,35,20,7,0,1,3,1640,API,Renewed
NMC001526,Asia,Philippines,Pro,39,29,9,1,1,1,2720,API,Renewed
NMC001527,North America,United States,Business,19,27,7,0,1,0,2341,API,Renewed
NMC001528,Oceania,Australia,Free,11,5,4,0,0,31,159,App,Skipped
NMC001529,North America,United States,Free,4,7,1,0,3,16,66,App,Renewed
NMC001530,North America,United States,Free,4,4,1,0,1,9,133,API,Downgraded
NMC001531,North America,Canada,Pro,43,23,9,0,3,4,1933,App,Downgraded
NMC001532,Europe,Netherlands,Free,6,8,4,0,1,25,119,App,Skipped
NMC001533,North America,Mexico,Free,18,17,4,0,0,15,155,App,Skipped
NMC001534,Africa,Rwanda,Free,7,10,3,0,2,14,175,App,Downgraded
NMC001535,Africa,Egypt,Pro,15,11,6,2,1,18,1139,API,Skipped
NMC001536,North America,United States,Pro,13,22,4,0,0,2,1581,API,Downgraded
NMC001537,North America,United States,Free,6,7,6,0,3,9,200,App,Skipped
NMC001538,Africa,Nigeria,Pro,31,24,6,0,1,12,1770,API,Downgraded
NMC001539,North America,Canada,Free,8,19,6,0,1,10,203,App,Renewed
NMC001540,Africa,Rwanda,Pro,18,13,6,1,1,7,708,App,Skipped
NMC001541,Africa,Morocco,Pro,22,19,9,1,0,20,1635,API,Skipped
NMC001542,Africa,Côte d’Ivoire,Business,15,18,6,0,2,5,3516,API,Skipped
NMC001543,Africa,Morocco,Pro,21,17,5,0,2,25,1132,App,Downgraded
NMC001544,North America,United States,Free,3,14,6,0,3,19,262,App,Skipped
NMC001545,North America,United States,Free,3,6,1,0,1,16,104,App,Skipped
NMC001546,Latin America,Brazil,Free,1,10,3,0,1,30,123,App,Skipped
NMC001547,Africa,Ghana,Pro,14,15,5,0,0,11,1318,API,Renewed
NMC001548,Europe,France,Business,48,25,9,1,2,1,5058,API,Renewed
NMC001549,Africa,Kenya,Pro,16,19,6,0,1,10,1709,API,Skipped
NMC001550,Africa,Rwanda,Business,16,20,10,0,1,5,5859,API,Renewed
NMC001551,Africa,Tanzania,Pro,16,19,5,0,0,6,1220,App,Downgraded
NMC001552,Africa,Côte d’Ivoire,Business,26,11,7,0,3,33,3195,API,Renewed
NMC001553,North America,United States,Pro,48,30,6,0,1,2,1866,API,Renewed
NMC001554,North America,Canada,Pro,15,17,10,0,2,19,1118,App,Downgraded
NMC001555,Europe,Germany,Pro,19,22,10,3,1,3,1508,App,Renewed
NMC001556,Europe,France,Free,22,8,7,0,2,16,170,App,Downgraded
NMC001557,Asia,India,Free,5,20,5,0,1,6,87,App,Renewed
NMC001558,Africa,Ghana,Pro,20,29,8,1,3,3,2468,API,Renewed
NMC001559,Africa,South Africa,Pro,13,18,10,1,2,14,2382,API,Skipped
NMC001560,Africa,Ghana,Pro,25,22,8,0,4,2,1551,App,Renewed
NMC001561,Africa,Kenya,Pro,4,22,9,0,3,2,1543,App,Renewed
NMC001562,North America,United States,Pro,17,30,6,0,0,0,920,App,Skipped
NMC001563,Europe,Italy,Pro,26,23,4,0,2,2,814,App,Renewed
NMC001564,Asia,Philippines,Free,16,15,3,0,3,32,94,App,Skipped
NMC001565,Oceania,New Zealand,Pro,31,23,8,1,2,3,2000,API,Skipped
NMC001566,North America,United States,Free,18,1,4,0,1,60,154,App,Skipped
NMC001567,North America,United States,Business,40,18,3,1,3,18,2256,API,Skipped
NMC001568,Latin America,Colombia,Free,8,0,2,0,0,30,52,App,Downgraded
NMC001569,Asia,Philippines,Pro,9,21,8,0,2,5,993,App,Renewed
NMC001570,Europe,Sweden,Pro,15,18,7,0,0,14,1270,API,Renewed
NMC001571,Europe,Italy,Business,8,25,6,0,6,5,4305,API,Skipped
NMC001572,North America,United States,Pro,17,22,9,0,3,3,2424,API,Renewed
NMC001573,Asia,Singapore,Free,7,11,8,0,2,28,380,API,Downgraded
NMC001574,Europe,Germany,Free,5,8,2,0,2,4,119,App,Renewed
NMC001575,Africa,Côte d’Ivoire,Free,8,5,1,0,4,31,24,App,Renewed
NMC001576,North America,Canada,Free,10,7,6,0,1,8,263,API,Skipped
NMC001577,Europe,Sweden,Pro,11,18,7,0,0,13,723,App,Downgraded
NMC001578,Latin America,Colombia,Pro,11,7,7,0,0,24,1106,API,Renewed
NMC001579,Europe,United Kingdom,Pro,34,25,6,0,1,2,1624,API,Skipped
NMC001580,Latin America,Brazil,Free,3,9,3,0,0,14,168,App,Downgraded
NMC001581,Africa,Ghana,Business,14,21,7,0,0,4,3919,API,Renewed
NMC001582,Europe,Italy,Business,32,24,8,0,2,9,5197,App,Renewed
NMC001583,Africa,Uganda,Free,14,13,7,0,3,17,295,App,Skipped
NMC001584,North America,United States,Free,1,8,5,0,2,16,141,App,Renewed
NMC001585,Africa,Tanzania,Pro,8,18,5,0,2,17,1993,API,Renewed
NMC001586,North America,Canada,Pro,5,25,7,0,1,1,1349,App,Renewed
NMC001587,Asia,Singapore,Free,7,15,3,0,0,3,300,App,Skipped
NMC001588,Europe,Germany,Business,23,22,9,0,4,5,4139,API,Renewed
NMC001589,Africa,Kenya,Business,14,24,8,0,3,1,4053,App,Renewed
NMC001590,North America,United States,Business,21,24,4,0,1,8,4224,API,Renewed
NMC001591,North America,United States,Free,8,12,5,0,1,22,229,App,Skipped
NMC001592,Latin America,Brazil,Business,15,25,9,0,2,4,3807,API,Renewed
NMC001593,Europe,Italy,Free,3,11,3,0,1,4,148,App,Downgraded
NMC001594,Africa,Nigeria,Free,17,16,5,0,1,7,349,API,Skipped
NMC001595,Europe,Germany,Pro,7,11,7,0,0,20,597,App,Renewed
NMC001596,North America,United States,Business,48,20,10,0,4,8,4380,API,Renewed
